408,-0.080362685,-0.03541358,0.14034858,-0.05559723,-0.11089173,0.15750647,0.03282677,-0.16755164,0.0934598,0.02270327,0.051403377,0.025432408,0.09263073,0.09593707,0.13529886,0.1194201,0.10210595,-0.011377394,-0.03343216,0.12584473,0.07894511,0.04529711,0.061051082,0.033225764,-0.025123358,-0.08595015,0.0447776,-0.12005449,-0.08800116,-0.16522186,-0.12045927,0.10442401,-0.11411046,-0.083063155,-0.025123293,-0.10292915,0.05121805,0.08982284,-0.013782411,-0.055792414,0.092310965,0.072310425,0.039475925,0.05346121,-0.025650037,0.0443463,0.039974052,-0.02080496,-0.07590507,-0.03248988,-0.11080739,-0.08289686,-0.17339495,0.12833157,0.17816499,0.047923982,-0.01965498,-0.01757183,-0.0090435725,0.0214988,0.11695439,0.10411261,0.06976199,0.05613548,-0.0707281,0.0021256055,-0.07227122,0.022465017,0.012850127,-0.004771708,0.059999574,0.053073283,-0.056399476,-0.036771417,0.010822891,0.017808575,-0.0077910656,-0.008832354,0.06642228,-0.049270153,0.14057013,-0.030048609,-0.048778486,0.03719228,0.011491582,-0.070382535,-0.034572203,-0.045931496,0.0022681018,0.057404287,0.0643086,0.13783176,0.08609889,0.11455629,0.063629955,-0.052012514,-0.06376865,-0.034452103,-0.008485117,0.079060666,0.05778773,-0.034861322,-0.009742465,0.0179096,0.15782154,0.010264404,0.07190241,-0.24117063,-0.048131254,0.03698545,-0.013777502,0.075343244,-0.083638884,0.06644426,-0.25062543,-0.11390797,-0.03526454,0.11524229,0.06999151,-0.19081435,-0.24644595,-0.03914154,-0.06387101,-0.19772372,0.10637887,0.07747898,0.07147178,-0.07337874
408,-0.073181756,-0.09581269,0.12430626,-0.057609756,-0.047118336,0.20287655,-0.11908602,-0.1345089,0.11636973,0.08892566,-0.08476233,0.060199354,-0.069002956,0.042661764,0.051750064,0.07325278,0.10281843,0.0728008,0.01304568,-0.0046060514,0.08432375,0.0935073,0.05999184,0.08470066,-0.059179187,-0.06879108,-0.057678394,-0.17886575,-0.08703567,-0.102696866,-0.113655366,0.15135576,-0.0643968,-0.034434084,0.026723063,-0.086371556,0.02961825,0.111635864,-0.018221367,0.039823253,0.11282115,0.15237068,0.049522758,0.037441023,-0.033064872,-0.029649764,0.015021134,0.02098969,0.024341227,0.11047194,-0.22388963,-0.018674053,-0.15452436,0.12137875,0.21012203,-0.113423415,-0.10621342,0.054370444,-0.112074785,0.058981165,0.10974785,0.21238653,0.025613185,0.082081355,0.04122386,-0.0018702034,0.036779135,0.0011027651,0.04780302,-0.016656457,0.015935453,0.06497516,-0.14185852,-0.0116923405,-0.016579833,0.021644708,0.008250705,0.14027739,0.084446035,-0.0038135932,0.1778667,-0.046918903,0.14490624,-0.07881462,-0.08514806,0.0077291024,0.06991398,-0.0006008481,0.016212115,0.0056804135,0.09602793,0.16795516,0.0101996865,0.112545684,0.06495992,-0.04538092,-0.1460813,-0.106225826,-0.09472938,0.08991028,0.0034850545,-0.021755768,0.015689144,-0.012606287,0.102979556,-0.008241382,0.03279855,-0.078850806,-0.05709651,0.05461326,-0.013193839,0.05933342,-0.055675652,0.09727845,-0.14857455,-0.08670887,-0.029992232,0.013111987,0.04280634,-0.16272968,-0.13977982,-0.06000285,-0.012037675,0.011660608,0.029011976,0.06441386,0.0751239,-0.08341924
408,-0.116337165,-0.06894663,0.15411039,-0.094933726,-0.05488305,0.1854424,-0.032683965,-0.16799621,0.08815599,0.051086742,-0.029824784,0.052154664,0.02402925,0.08119914,0.112301506,0.07357388,0.10675527,0.06756655,0.023598751,0.034230832,0.042567044,0.05539797,0.0057755853,0.04000688,-0.016899852,-0.08370528,0.00023131628,-0.21549408,-0.08575427,-0.1491135,-0.109345,0.11315633,-0.06657499,-0.016482579,-0.0016776598,-0.115960196,0.061200336,0.14051355,-0.029891983,0.007739738,0.13452865,0.030283956,0.051083628,0.03253917,-0.07026171,-0.038467694,0.039842904,-0.017565,-0.007591321,0.023254035,-0.16000228,-0.036633413,-0.22472957,0.13151954,0.16550338,0.013444989,-0.018468125,0.020280445,-0.084836535,0.05488117,0.19580947,0.14619629,0.020543711,0.08257088,0.021730168,-0.025211958,-0.039195444,0.004928272,0.04266795,-0.04938296,0.04627329,-0.009470865,-0.090860404,0.022943862,-0.05157819,0.02118422,-0.027490478,0.076606795,0.11654434,-0.04039322,0.17613705,-0.05254413,0.07699876,-0.09370652,-0.07416007,-0.022996569,0.025900109,-0.0091317175,0.019818958,0.043253332,0.13690604,0.19654976,0.00077739015,0.08439619,0.110917635,-0.059657488,-0.124283545,-0.07488069,-0.03939134,0.09376531,0.05077405,-0.004620532,0.01288311,-0.050542537,0.1413187,0.0053802873,-0.010243613,-0.13142884,-0.07221625,0.07038987,-0.0038051405,0.090884365,-0.080710165,0.105009146,-0.1885337,-0.05768598,-0.022774812,0.07457684,0.03515679,-0.20572841,-0.14070693,-0.06904931,-0.09464899,-0.07842455,0.092334025,0.04289693,0.018158207,-0.08130039
408,-0.121526115,-0.057380304,0.16499549,-0.08412298,-0.13945267,0.1899454,0.07679136,-0.10663181,-0.006425682,-0.0086570885,-0.05195319,0.05298747,0.097656846,0.12032799,0.11776857,0.15805535,0.06600495,0.05433127,-0.008466396,0.14503199,0.08436,0.05051322,0.051892743,0.093593515,0.02252145,-0.06538643,-0.04340797,-0.13714983,-0.035576113,-0.14732103,-0.09350113,0.068414606,-0.06866854,-0.090261064,0.06012808,-0.15804829,0.042203993,0.06032615,-0.042055883,0.0004352109,0.118978254,0.067884244,0.009718258,0.0064558657,-0.08630508,0.05001225,0.0076591684,-0.032332666,-0.020659177,-0.06257194,-0.09296245,-0.10137355,-0.178231,0.13855946,0.19607483,0.07928383,-0.011961643,0.033386074,-0.009565963,0.039131463,0.14564331,0.1537731,0.084642,0.08003814,-0.0011698646,-0.046288017,-0.057273332,-0.0046406277,0.055777173,-0.02468272,0.136388,-0.015987355,-0.08037933,-0.014106116,-0.016914273,0.027909203,-0.021618817,0.017529443,0.09275187,-0.07793358,0.108167574,-0.09373648,0.035378516,-0.0054850546,-0.018676918,-0.085511364,0.07406306,0.013526244,0.008983509,0.019117141,0.12200131,0.16297653,0.053974133,0.04510381,0.058132287,0.022470204,-0.08851041,-0.049615484,0.043718185,0.050707433,0.07597297,-0.039046187,-0.032649104,0.016587513,0.1694531,-0.007180464,-0.0021344011,-0.17748936,-0.035828087,0.067402646,0.0150082,0.07353603,-0.002445646,0.085764565,-0.17523149,-0.08706048,-0.0046483343,0.055461556,0.046577003,-0.20528124,-0.23982671,-0.05329941,-0.087150365,-0.162035,0.056757614,0.019265821,0.063466385,-0.09503747
408,-0.06965266,-0.0737436,0.15459718,-0.04967655,-0.10427541,0.19317448,0.066315256,-0.13166493,0.048572805,0.010434924,-0.0006371995,0.006339297,0.055423528,0.15476407,0.08845887,0.11461738,0.09108094,0.0051177233,-0.013003141,0.10999005,0.11156743,0.015746407,0.02889548,0.060117885,-0.030449808,-0.06526306,-0.025181483,-0.18098575,-0.05073722,-0.14058211,-0.10103919,0.12875843,-0.0659713,-0.083016865,0.04200061,-0.12571488,0.03664907,0.09686407,-0.058640093,-0.08025141,0.11442307,0.08248564,0.025065107,0.03496927,-0.067159005,0.02333584,0.022614323,-0.019186098,-0.057870906,-0.061394338,-0.11127862,-0.09292252,-0.19384454,0.09484238,0.17525202,0.0447445,-0.0334039,0.018214917,-0.019789994,0.06456016,0.16520262,0.118151926,0.101263225,0.06526316,-0.016308496,-0.013461241,-0.096151605,-0.0070066466,0.057240784,-0.0173156,0.099085405,-0.040665954,-0.061563727,-0.05195467,-0.025825452,-0.0023730742,0.00040053463,0.014878814,0.07823864,-0.09732706,0.11753997,-0.03466287,-0.006693737,0.040602557,-0.028317086,-0.05041715,0.03689574,-0.009831834,-0.014950722,0.017556073,0.08152445,0.12231868,0.047646344,0.08368688,0.07819355,-0.068737306,-0.06775054,-0.019635951,0.0011787587,0.030331625,0.053589724,-0.043866675,-0.004800383,0.034242738,0.16904373,0.005685247,0.050220042,-0.1987811,-0.026807724,0.055197302,-0.026200332,0.07898134,-0.04665797,0.059943765,-0.21444336,-0.10579568,0.021708963,0.10647321,0.054566205,-0.25178403,-0.2513555,-0.052064426,-0.09368316,-0.14569071,0.13900131,0.057798065,0.053746633,-0.06220204
408,-0.14211653,0.014143235,0.07434883,-0.082998894,-0.072290264,0.22450998,0.06312451,-0.08729101,0.05696857,0.040124692,0.029671028,0.003731457,0.09502557,0.109548,0.06441616,0.10517495,0.056190316,0.03788425,0.08532479,0.068421215,0.01579782,0.024385042,0.0952117,0.050196394,-0.0075972965,-0.1526134,0.026735026,-0.16720273,-0.11274077,-0.12820694,-0.113406844,0.07431185,-0.079076625,-0.08346615,-0.058556072,-0.060892478,0.107813664,-0.0014022181,-0.020143822,-0.019211158,-0.017124869,0.16715986,0.025744218,0.00074258546,-0.103132054,0.036326904,-0.016711857,-0.020866793,-0.0626745,-0.03846375,-0.11038879,-0.032188047,-0.16414471,0.055605154,0.14129044,-0.03979192,-0.020192964,-0.0008444329,-0.07085795,0.1278425,0.06146305,0.14521757,0.1268589,0.09267839,-0.013626822,-0.07784266,-0.050316688,0.02354898,0.053687025,-0.023185536,0.152713,-0.007577734,-0.067510456,-0.08257347,-0.09839423,-0.055739075,-0.0056143017,-0.09930795,0.13099712,-0.10685572,-0.0035622895,-0.03948204,-0.03841294,-0.015104497,-0.07917567,-0.06960573,0.051373303,0.007371987,-0.069651134,0.08992757,0.074247964,0.24426351,0.034056667,0.104809515,0.028858662,0.044795506,-0.19529279,0.01842224,0.06220848,0.07228514,-0.009670085,-0.015438876,0.017223371,-0.023175474,0.0912063,0.058431074,0.02794259,-0.16509996,0.0369374,-0.0048820274,-0.032069027,-0.008549817,-0.0626411,0.089834146,-0.15672201,-0.06008129,-0.03878835,0.1705467,0.06618555,-0.15813841,-0.20203546,-0.050873164,-0.09904568,-0.15555304,0.02997526,0.1463508,0.022122748,-0.11511895
408,-0.10120319,-0.08581609,0.121477,-0.039939135,-0.10474527,0.19848296,0.04331342,-0.13457257,0.025359211,0.004594843,0.04678713,-0.016445847,0.012290147,0.1436183,0.061752006,0.09950318,0.11157987,0.04272885,0.05781617,0.06947483,0.053856038,-0.042788643,0.010383215,0.035328027,-0.009527793,-0.09190609,-0.010301388,-0.17412987,-0.04488942,-0.14666326,-0.09629203,0.13537632,-0.031189123,-0.07750617,0.026395028,-0.117082074,0.071273856,0.08577616,-0.080870196,-0.08852983,0.118521206,0.06771302,0.051745165,0.0017711086,-0.08108351,0.0587111,0.019611076,-0.017307434,-0.054482643,-0.05835245,-0.11841385,-0.07732497,-0.21393128,0.103637286,0.20726864,0.046973664,-0.031624507,0.051690057,0.026830649,0.080745436,0.17662334,0.1331434,0.13257274,0.058461104,-0.04563664,-0.03288641,-0.11946833,0.0147602875,0.010968572,-0.03671863,0.08539846,0.0010316303,-0.0905274,-0.088661544,-0.012482355,-0.044003878,0.026452798,0.010914327,0.094997264,-0.085275166,0.09918129,0.012283277,0.026472514,0.025949825,-0.072981104,-0.05450913,0.011134498,0.0040220837,-0.017692339,0.012833878,0.12208077,0.12650217,-0.012998876,0.09062302,0.09049931,-0.06266091,-0.08849452,0.017528206,0.0029995695,0.027881123,0.016780274,-0.025093561,-0.014319458,0.026013086,0.16365974,0.015985161,0.09368087,-0.1667181,-0.0041836808,0.038318176,-0.059855793,0.0889755,-0.08106927,0.084649175,-0.16826393,-0.09305498,0.011006892,0.1001315,0.042299908,-0.19967009,-0.27640954,-0.025652235,-0.10728039,-0.15219359,0.10829189,0.041061442,0.032600723,-0.030948019
408,-0.18704773,-0.058752306,0.14528112,-0.16007052,-0.117044315,0.1718923,0.028045878,-0.12013729,0.110162064,0.0025638873,0.080522634,0.026696578,0.039987095,0.07526409,0.024372434,0.0957105,0.12639715,0.015943432,0.026439918,0.11713573,0.081900276,-0.0379231,0.021593293,0.050198514,0.00011915492,-0.088261485,0.042190313,-0.119394034,-0.12597209,-0.121590026,-0.07606542,0.14391454,-0.07563841,-0.0579015,0.029129278,-0.058725756,0.007748278,0.018116275,-0.0009885724,-0.054399267,0.095128156,0.13821438,0.055293966,-0.039280258,-0.049710307,-0.030675555,0.022422122,-0.055337887,-0.07756841,-0.01230651,-0.07072167,-0.09212605,-0.116579734,0.10872331,0.17214642,0.005539142,-0.054809906,0.026536414,-0.13252324,0.11437494,0.110065624,0.08186945,0.13073513,0.026748583,-0.030753642,0.04922807,-0.079318196,-0.0031946732,0.079865724,0.03443791,0.040539265,0.0034346962,-0.09467305,-0.075722344,-0.019735025,-0.023724375,0.07301081,0.0046432507,0.061108183,-0.080324374,0.09803355,-0.058660094,-0.010241098,-0.026086664,-0.045780797,-0.035606984,-0.010481193,0.0031382928,-0.07280548,0.086053774,0.06480594,0.13820839,0.018537711,0.10327591,0.1182308,-0.041396573,-0.05624891,0.07497675,0.00021952277,0.075888805,0.033493258,-0.017847786,-0.03260595,2.562921e-05,0.15808551,0.04920577,0.016118998,-0.19132242,0.010366274,0.11546697,-0.03550171,0.1240217,-0.13741438,0.085744604,-0.16767633,-0.13083605,-0.05824473,0.114808716,0.07601611,-0.15832147,-0.19483453,-0.047767185,-0.113666445,-0.23654263,0.04639237,0.14359175,0.05243011,-0.0075892634
408,-0.07810492,-0.0791289,0.13382068,-0.04037559,-0.10877881,0.13904358,0.044033192,-0.09905955,0.073974065,0.11935241,-0.026605012,-0.020080788,0.0845559,0.1355267,0.09851308,0.11111338,0.0770194,0.03904644,0.025657434,0.092589274,0.06360477,0.0045988183,0.022730602,0.051235393,-0.016542498,-0.123027794,0.018605279,-0.15308686,-0.055026617,-0.14380132,-0.122515425,0.11700077,-0.06624544,-0.06366962,-0.030264534,-0.12419293,0.035335727,0.07049636,-0.029645313,-0.05306732,0.10862145,0.07869328,-0.034913193,0.027368037,-0.036644615,0.014059782,0.028564855,-0.04017459,-0.015993759,-0.06762312,-0.090086885,-0.08130958,-0.21426238,0.120287985,0.17199185,0.032099526,-0.044393755,-0.016360316,-0.019573437,0.08919032,0.118146636,0.10323779,0.023716364,0.07252827,0.02573622,-0.037413258,-0.043000925,-0.020947648,0.020859843,-0.06122649,0.059485186,-0.025368921,-0.049854014,-0.03982449,-0.053426884,-0.035370097,0.0065380954,0.01218566,0.082431346,-0.07257869,0.16645963,-0.011863025,-0.008719257,-0.01215642,0.0060550594,-0.09901321,0.05592434,-0.025803234,-0.0024801842,0.014868782,0.08699696,0.16404359,0.042308155,0.10969312,0.02934542,-0.06869413,-0.0095788315,-0.052324764,-0.02921469,0.031591836,0.078455135,-0.028187973,-0.02899964,-0.030194461,0.18599415,-0.011782646,0.022672381,-0.1958462,-0.01454467,0.08481793,-0.024750656,0.08184245,-0.08095001,0.10692407,-0.23898937,-0.13087597,0.01772523,0.13969201,0.08981365,-0.28976744,-0.23794849,-0.060852192,-0.074665785,-0.10686143,0.116292976,0.009872586,0.035759024,-0.06430762
408,-0.11817605,-0.093923286,0.15243384,-0.1154094,-0.10519778,0.18913011,0.00043243973,-0.12117871,0.058954824,0.06293677,0.0004605948,0.03546928,0.06442947,0.09330352,0.033322364,0.103802234,0.11998083,0.02702839,0.070054464,0.055494998,0.06535705,0.0067127706,0.027180761,0.037016187,-0.01972356,-0.042541526,0.010993726,-0.18495746,-0.080414966,-0.15095973,-0.09033507,0.1215259,-0.069395415,-0.07045748,-0.019487863,-0.10635453,0.025719618,0.10058173,-0.054318804,-0.05596773,0.10360771,0.10619703,-0.019469932,0.016443705,-0.067885876,-0.050117984,-0.021031532,-0.004873948,-0.024646612,-0.055694975,-0.1315542,-0.09312886,-0.13921544,0.091669805,0.19917686,0.0116095515,-0.048277996,-0.009063611,-0.14841442,0.07976453,0.14750442,0.14119841,0.10888819,0.06654597,0.010415478,0.022360858,-0.02883806,-0.025024964,0.04734863,-0.038602736,0.12333475,-0.07127341,-0.06836829,-0.017996646,-0.023598362,-0.032643694,0.016689027,0.048520718,0.08954312,-0.06140435,0.12254969,-0.08475217,0.040419675,-0.0022508749,-0.03392499,-0.05631535,0.043886032,-0.009653391,-0.022007262,0.0973864,0.09061348,0.16842198,0.02140744,0.07127813,0.13643263,-0.08901166,-0.07944526,-0.011075085,-0.04331999,0.076468185,0.040179763,-0.040022787,0.022533432,0.015849017,0.21483038,-0.028368266,-0.0020270736,-0.14967561,-0.008301966,0.07216389,-0.027482353,0.10602629,-0.093784645,0.10587575,-0.17049347,-0.08822486,0.00021326929,0.08655475,0.062174708,-0.23824227,-0.18560413,-0.024028307,-0.12743618,-0.14779273,0.079460986,0.0683538,0.035992194,-0.041670527
