0.13189235,0.13338882,-0.06302324,-0.03517809,0.021323953,-0.025128495,-0.12269154,-0.057209533,-0.0053584226,-0.1027978,0.056312226,-0.005931112,0.09270605,0.031627692,0.13416818,-0.06350389,0.16253491,-0.0035214475,-0.03570948,-0.08889154,-0.035010237,-0.09112399,-0.115284234,-0.0876707,-0.09365123,-0.083217755,-0.08187189,0.10230285,0.11158676,0.07990047,-0.10878278,-0.12089516,-0.104248025,0.012582226,-0.13305023,0.046680566,0.02020194,0.08544824,-0.08590764,0.13341871,0.092379875,0.084790565,0.008644716,0.03762404,0.17987433,0.03497109,0.07577699,0.09457409,-0.051935326,0.050627004,-0.13099043,-0.014780072,0.093690716,0.056286715,-0.05782117,-0.046431083,-0.09597068,0.118039966,0.18008174,-0.03275673,-0.049092636,-0.09406064,0.0696888,0.0030125608,-0.09996795,-0.08525172,-0.053301055,-0.026058633,0.04114788,0.054568626,-0.096364,0.07724093,0.07840424,-0.05857938,0.17254157,0.12828124,-0.07185928,0.1470315,-0.12558515,0.05073194,0.09369668,-0.09651551,-0.07213524,-0.019694531,0.07383287,0.07979765,-0.015844787,0.02530571,-0.0041576657,-0.015275439,0.109389946,-0.09279889,0.110673204,0.16585809,-0.01114499,-0.17683667,0.027700827,0.022088818,0.076200224,0.08697447,0.020625731,-0.08504408,0.09032469,-0.027843822,0.027056413,0.08714831,0.19226792,-0.012445715,-0.044042327,-0.08718798,0.017648,0.012251326,-0.029135661,-0.14000304,0.11379368,-0.18965335,0.0122068245,-0.020994369,0.028217975,-0.036491055,-0.10405421,-0.074282326,0.016103383,-0.08268488,-0.21014653,0.02753066,0.10093501,-0.03242439
0.19951843,0.11708251,-0.015061505,0.025282709,0.0032454361,-0.04242874,-0.06626086,-0.12487569,-0.0016747154,-0.0033077823,0.09418813,-0.08869287,0.19203115,-0.027872328,0.078499205,-0.12874809,0.09294823,0.054820772,0.15382715,-0.11050465,-0.062432144,-0.024795659,-0.11740118,-0.17354868,-0.019949475,-0.19694303,-0.13555673,0.10908702,0.16851616,0.023127306,-0.116374366,-0.08827765,-4.737239e-05,-0.06624918,-0.15160161,0.006592812,0.025975175,-0.014869771,-0.00620435,0.09004295,0.015546178,0.14401865,-0.0722112,-0.0968359,0.096267566,0.06237652,0.09057402,0.12010942,-0.021233557,-0.067399316,-0.010026915,0.040489543,0.10820557,0.063815214,-0.08579198,-0.022716407,-0.0816406,-0.04715469,0.13910197,-0.0020686062,-0.040740877,-0.06899097,0.09959363,0.0051615867,-0.09284142,-0.08594342,0.005903771,-0.011289829,-0.03420181,0.045868903,-0.094361044,0.12661725,0.12487976,-0.07896848,0.07094805,0.09170177,0.031935655,0.071032815,-0.0011522752,0.003157188,0.10268861,-0.10407335,-0.07581164,-0.1357004,-0.019756237,0.08605002,-0.0038360197,0.031633224,0.025267549,0.038707107,0.0053831856,-0.05363707,0.007696676,0.11313394,-0.029872177,-0.15328811,-0.016970258,0.01949397,0.06579226,0.03284601,-0.03905393,0.030020846,0.113976285,-0.0059020156,0.016032042,0.11790341,0.29970562,-0.006572736,0.014771557,-0.09113791,0.06210191,-0.05441265,-0.036388446,0.047539834,0.051281735,-0.14594619,-0.10099307,0.014256417,0.03288428,-0.059606444,-0.06020002,-0.06491656,0.025077036,-0.043783613,-0.19852118,0.10677537,-0.024235753,-0.1435388
0.11342801,0.17042015,-0.020490235,0.026987009,-0.034192517,-0.004200326,-0.06616139,-0.045873683,0.03283059,-0.083173364,0.07487896,-0.045377336,0.26443142,0.09588487,0.09729266,-0.015786832,0.09748846,-0.031905808,-0.08621675,-0.024671415,0.0051855,-0.020394469,-0.0594035,-0.0116919605,-0.11243945,-0.14747287,-0.11822559,0.14548963,0.086208306,0.07655464,-0.16483505,-0.11913256,-0.11586851,0.032683678,-0.13032342,0.07816626,-0.01641053,0.021931786,-0.038277254,0.07590209,0.07617871,0.07267763,-0.06758332,0.04189389,0.12253351,0.07435424,0.057641365,0.04017931,-0.11164949,0.0013916197,-0.05071887,-0.0037959341,0.097747885,0.034000594,-0.045636017,0.0015296602,-0.051731654,0.020007081,0.11728083,-0.08562916,-0.07966021,-0.09646936,0.0699284,0.039509896,-0.14618468,-0.07105703,-0.059779704,0.08481009,0.058766764,0.062073726,-0.057528418,0.060138505,0.03557569,-0.048815913,0.10830911,0.17489368,-0.097244516,-0.00076012075,-0.12146103,-0.032275245,0.08588718,-0.117758594,-0.08325514,-0.057475794,0.11019519,0.06861018,-0.017119676,0.03282307,0.013211193,-0.038745165,-0.02776985,-0.05821061,0.13620298,0.11228146,-0.065496296,-0.14080285,0.028057756,0.006421861,0.118308455,0.044511765,-0.041123424,-0.07793145,0.089257635,0.059717663,0.07710523,0.08396816,0.22669317,-0.06523751,-0.04757247,-0.13768291,-0.028317524,-0.0668833,0.013115746,-0.12968417,0.0077801067,-0.2094957,-0.05734486,-0.015737908,0.08494061,-0.06164652,-0.08684158,-0.03583287,0.034701608,-0.12800561,-0.18937987,0.11148288,0.020335402,-0.14159507
0.07244865,0.14731427,-0.0054551023,-0.02372028,-0.010858881,-0.04642856,-0.09437806,-0.05725668,-0.0071694343,-0.14327256,0.07080895,-0.02765284,0.14405149,0.06230716,0.13812983,-0.06747193,0.1335386,0.011021224,9.058125e-05,-0.09143744,0.017844027,-0.065701336,-0.16258225,-0.07321335,-0.095457144,-0.058813848,-0.1142073,0.13448943,0.11391086,0.08532661,-0.12195612,-0.09882867,-0.07041319,0.017361617,-0.058677625,0.07023446,-0.022235159,0.02966207,-0.12166241,0.09293297,0.08526561,0.09120043,-0.014642158,0.005100483,0.15506159,-0.008375558,0.10191659,0.067585774,-0.036755055,0.037268102,-0.034278993,-0.04252438,0.09194494,0.05526599,-0.07337662,-0.06525864,-0.06663368,0.08014684,0.15249868,0.00053882494,-0.090652555,-0.09945609,0.12365752,0.007851417,-0.11290074,-0.07362383,-0.065435864,-0.036433093,0.11033204,0.12756869,-0.08909334,0.05654609,0.07153805,-0.09554774,0.12250621,0.1187851,-0.007872864,0.09494677,-0.14768659,-0.004081212,0.05806789,-0.12144524,-0.1133754,-0.03818196,0.090206996,0.120725006,0.009537145,0.00029439144,-0.050900113,-0.028712919,0.06143063,-0.107811846,0.07109543,0.16878891,-0.041072212,-0.14091471,0.06720964,0.10464235,0.115127265,0.09044714,0.027514387,-0.065826386,0.07830674,0.016595209,0.02185885,0.1348421,0.21615964,-0.030473268,0.0024872306,-0.052141175,0.003635757,-0.011490491,-0.007904846,-0.121595755,0.08707226,-0.21330771,-0.07366266,-0.026801389,0.041122034,0.011771246,-0.039543677,-0.042416945,0.040539574,-0.11297229,-0.23648348,0.09599724,0.028932076,-0.015345372
0.07094137,0.14162654,-0.011461968,-0.032665458,-0.01133421,-0.02982747,-0.07985312,-0.070872635,0.0006940294,-0.13844407,0.08226053,-0.022489496,0.14477268,0.073963724,0.15443903,-0.07699002,0.13712585,-0.013789161,-0.03317053,-0.07447134,0.036055844,-0.083827674,-0.13799523,-0.05333881,-0.0998015,-0.04484757,-0.090473205,0.1391875,0.10822988,0.08542661,-0.11432822,-0.11530659,-0.09260164,0.012107254,-0.06014471,0.08486365,-0.031572137,0.033266433,-0.1141517,0.103070825,0.07824927,0.08067933,0.0033053157,0.0034223828,0.15299886,0.0041255034,0.0814384,0.05998825,-0.0257568,0.033635084,-0.034702893,-0.039315987,0.09722267,0.051370755,-0.040727388,-0.061076827,-0.06967062,0.09463003,0.16567068,-0.010614295,-0.07893421,-0.09006101,0.10264407,-0.00056661165,-0.113090165,-0.07139487,-0.059883572,-0.013197559,0.09723457,0.11802813,-0.079982005,0.06559902,0.06859187,-0.10639542,0.13766237,0.13109736,-0.016528713,0.10409814,-0.14476837,-0.0073588537,0.049364984,-0.12613487,-0.13205603,-0.032948148,0.09993908,0.13060401,-0.0071357405,-0.004108462,-0.032335058,-0.017116778,0.051063318,-0.09980639,0.08942402,0.16840057,-0.054134823,-0.12777181,0.0654107,0.09895446,0.11011511,0.07927953,0.013135265,-0.077018574,0.09019925,0.015396963,0.03921522,0.1348329,0.20324682,-0.025405338,-0.011309306,-0.07018142,0.0024910728,-0.0018462238,-0.020332986,-0.13624108,0.088778034,-0.22155479,-0.071192145,-0.03127378,0.043574214,0.015900685,-0.04869457,-0.047794472,0.03269921,-0.104100674,-0.24696738,0.08873129,0.034904636,0.000734518
0.09565907,0.14270066,-0.042609006,-0.015833898,-0.025320573,-0.06436707,-0.090664916,-0.06648392,0.014209582,-0.098143816,0.07758446,-0.04217173,0.17883766,0.0141146295,0.11331721,-0.075278565,0.11459344,0.01929695,0.03511526,-0.06322735,0.028425371,-0.037009865,-0.16658607,-0.116149426,-0.079850875,-0.05434573,-0.119563624,0.11912238,0.11515153,0.06921697,-0.11130087,-0.08455546,-0.089040995,-0.007531572,-0.09295761,0.050372016,-0.004700786,0.048793063,-0.07954637,0.05033875,0.059972495,0.124991044,-0.060294274,0.0035408128,0.14213642,-0.022993375,0.11594686,0.07123488,-0.055490445,-0.0110686375,-0.015353769,-0.023803774,0.13527556,0.08118103,-0.076397575,-0.050183043,-0.09443478,-0.0023841634,0.112881415,-0.009354229,-0.08108556,-0.12634604,0.1458615,0.00100768,-0.13349171,-0.02858089,-0.029541083,-0.019086132,0.095742285,0.15760684,-0.09937278,0.065389365,0.09798746,-0.07975938,0.10969317,0.098116755,-0.018674335,0.08372784,-0.12155417,-0.003375323,0.07353916,-0.12076674,-0.13792703,-0.018088186,0.09719191,0.10651542,-0.03219489,-0.010701866,-0.04174505,0.04233402,-0.0017449405,-0.08388313,0.08539944,0.16743033,-0.032570582,-0.1765082,0.05834506,0.12835258,0.09065811,0.08100584,0.02439202,-0.06054543,0.08602171,0.023806766,0.0364056,0.12698829,0.23453993,-0.07997125,0.0100343125,-0.027552677,0.033248156,-0.018781062,-0.026247334,-0.049339008,0.02642302,-0.200397,-0.10699054,0.024605315,0.036857005,-0.029794887,-0.02178604,-0.019919114,0.013215785,-0.16708507,-0.21183316,0.13664125,0.034044255,-0.05045372
0.09212799,0.15943429,-0.0139321415,-0.0100348,-0.0025363981,-0.05528241,-0.07510322,-0.08417149,0.012345218,-0.13802072,0.08229394,-0.0409456,0.17044877,0.07412875,0.13910311,-0.076477796,0.12208742,0.0047408706,-0.007421784,-0.042466696,0.012850813,-0.042176858,-0.121984646,-0.11293606,-0.08391187,-0.06440207,-0.101993985,0.12176217,0.11350455,0.054331787,-0.102534816,-0.11629516,-0.09946645,0.0064136824,-0.07592452,0.070663385,-0.01086742,0.012349288,-0.09086245,0.08400626,0.041177254,0.10970756,-0.03575086,0.020900194,0.16858134,-0.0031225083,0.11188836,0.07718679,-0.041236594,0.0005091812,-0.0182735,-0.026288545,0.09913566,0.05052731,-0.08491534,-0.048356842,-0.07800752,0.022580137,0.14296718,-0.02200471,-0.09858287,-0.11610563,0.11222235,-0.0025023664,-0.109290935,-0.06500431,-0.051594287,-0.02811273,0.090680666,0.12873505,-0.08105962,0.06880385,0.10958094,-0.081108436,0.10436058,0.13917121,-0.037200734,0.06808099,-0.12944022,-0.026285619,0.065700404,-0.14039525,-0.15142523,-0.03530883,0.095443554,0.10511253,-0.0060885116,0.01701573,-0.0352502,-0.006945662,0.03421621,-0.09405478,0.06372097,0.16348386,-0.045880344,-0.14993437,0.052247394,0.099287406,0.11731249,0.09365693,0.022493055,-0.069325455,0.092930675,0.026938658,0.013106109,0.14814915,0.19684322,-0.05485603,-0.0066804076,-0.073227994,0.028994102,-0.020127362,-0.0045742635,-0.12255678,0.055647828,-0.19673632,-0.091870956,-0.013767907,0.044729203,-0.0076017217,-0.047020867,-0.025018625,0.045813717,-0.1504818,-0.2450847,0.10170396,0.05695868,-0.029349433
0.072889425,0.1707894,-0.033959128,-0.035500154,-0.07556005,0.0010098338,-0.1234905,-0.07642732,-0.049123857,-0.10947574,0.06334105,0.026664076,0.20476173,0.013878794,0.15646276,-0.041489433,0.1123166,-0.018681005,-0.050567828,-0.098154955,0.004676975,-0.053190093,-0.16005954,-0.032447904,-0.07518894,-0.019263003,-0.1383223,0.10351439,0.10335678,0.089936726,-0.16051336,-0.13107993,-0.079727955,-0.020084957,-0.11100764,0.09119094,0.015670506,0.10830731,-0.1058299,0.068248145,0.12964533,0.03403849,-0.044332422,0.06839544,0.13705839,-0.016720511,0.095966175,0.020388259,-0.03697179,0.038579073,-0.061000753,-0.05655323,0.08489518,0.052047566,-0.032494865,-0.046032064,-0.052326903,0.085952386,0.1987156,-0.07034201,-0.032680362,-0.0863238,0.1488369,0.05524051,-0.14807683,-0.04605718,-0.064139396,-0.0051428853,0.09642934,0.11945605,-0.060049724,0.014789284,-0.014807514,-0.0637277,0.1268035,0.08746516,-0.05942764,0.10334161,-0.16086295,-0.009228883,0.05943412,-0.09527292,-0.09980222,-0.010894117,0.15318157,0.11041135,0.02350564,0.008125872,-0.03218601,0.007125681,0.053209737,-0.037685346,0.11000305,0.17181654,-0.023801504,-0.13081633,0.001435708,0.070636325,0.08072878,0.035916205,0.044132266,-0.06104858,0.08210431,-0.0066993954,0.081309795,0.06123145,0.24291235,-0.06935814,0.017205901,-0.07099917,-0.0108511085,-0.054553345,-0.0024777593,-0.116040885,0.03735901,-0.21795832,-0.05068973,-0.01651684,0.048654627,-0.012854078,-0.047281444,-0.04431468,-0.017959367,-0.11291852,-0.17522247,0.0450253,0.04065315,-0.047660418
0.11708904,0.13204548,-0.011465458,0.014757625,-0.0159243,-0.04145204,-0.11660291,-0.08740529,-0.085120656,-0.11281946,-0.0067613684,-0.05483442,0.15797214,0.052085202,0.11532047,-0.056428336,0.105661854,0.01831056,-0.031224346,-0.08241689,-0.03896002,-0.06467463,-0.10742585,-0.10422372,-0.10064302,-0.0790841,-0.11669127,0.08478299,0.16567118,0.06374918,-0.09037174,-0.112173185,-0.070486784,0.010217258,-0.14251634,0.056213424,0.014201491,0.08747198,-0.088589646,0.12457507,0.09086621,0.0069590067,0.004745698,0.0767365,0.16857572,0.0277248,0.117241696,0.07009545,-0.026984563,0.009164016,-0.10609549,-0.051154464,0.07248861,0.055696696,-0.088198416,-0.01960678,-0.043579362,0.1082095,0.2673821,-0.054941915,-0.035725195,-0.076716796,0.07247309,0.00097544974,-0.12755157,-0.11617718,-0.07277555,-0.06441947,0.0565174,0.069873706,-0.07208192,0.058089208,0.0564493,-0.0018622652,0.15033123,0.17120257,-0.06390927,0.14564438,-0.12052251,0.06336866,0.088007346,-0.08719341,-0.044410206,0.0106151905,0.08632935,0.064027846,0.019955762,0.023302343,0.010181358,-0.04386538,0.11077558,-0.094292484,0.08096909,0.14115953,-0.011664178,-0.1901355,0.03069001,0.019882398,0.06482755,0.037999447,0.038841378,-0.12905206,0.095431626,-0.023713522,0.03601812,0.124738514,0.22818717,-0.043694995,-0.05745162,-0.079583235,0.03475573,0.017234199,0.021536577,-0.08676064,0.095138356,-0.15012908,0.018322917,-0.010023729,0.027817456,-0.06952136,-0.06034547,-0.07186863,0.032243196,-0.07804779,-0.18085659,-0.031248823,0.05005802,-0.050058946
0.15172683,0.12546122,-0.033539906,-0.0004760312,-0.02852285,-0.029845743,-0.012177084,-0.041227724,-0.10928972,-0.17165154,-0.061573736,-0.0113421185,0.13266209,0.045963008,0.1724076,-0.08178632,0.070015654,-0.0025087304,-0.03216004,-0.08459984,-0.074426994,-0.0033377009,-0.09711442,-0.105325714,-0.06438732,-0.048380014,-0.18060721,0.13568364,0.1874217,0.10619471,-0.05863726,-0.18828468,-0.06415912,0.0662161,-0.08048144,0.016458515,0.04338367,0.08267208,-0.11992986,0.16495539,0.01303444,0.070859686,-0.045752052,0.055291332,0.11224121,0.021691978,0.11561711,0.12004533,0.032708738,-0.05546475,-0.08163353,-0.0029527468,0.11016214,0.07034853,-0.10848933,0.002040047,-0.11270192,0.04355223,0.17086129,-0.026119195,-0.029718766,-0.027631413,0.08531218,0.011819976,-0.017741356,-0.09612709,-0.04144264,0.013891385,0.07010911,0.06545333,-0.014904432,0.046697166,0.118111216,-0.012932337,0.12637086,0.13281298,-0.03894899,0.1332804,-0.14405796,0.0569904,0.066959105,-0.17924324,-0.04900213,-0.008824071,0.11191863,-0.013042599,0.06782963,0.08765623,-0.013970731,-0.002076672,0.16376464,-0.07906482,0.031995982,0.14340286,-0.083622515,-0.14210388,0.003527308,0.021107217,0.099599645,0.04708518,0.08204255,-0.061572578,0.118122034,0.0016693219,-0.009760669,0.07383492,0.1366531,-0.07320706,-0.018214723,-0.118893094,0.048883796,-0.017700689,0.118479855,-0.10678356,0.13681054,-0.08790288,-0.031444907,-0.036747005,0.016417535,-0.021233058,-0.021181008,-0.09877798,0.028266426,-0.06500448,-0.20373678,-0.023726417,0.054250892,-0.06289994
